"entry_id","comments","score"
"120","a:2:{s:8:""comment4"";a:4:{i:0;s:417:""Old style management techniques involving analysis of what kind of person you are and how can we best work together given our personality types, red, yellow, green, blue etc - I don't think this approach has any lasting impact on an organisation at all - its quickly forgotten, a lot of money spent and people revert to habitual behaviours, it takes more than a day analysing colours for benefit and change to happen."";i:1;s:353:""Be properly honest and open. Properly think about how the organisation can demonstrate respect for everyone in it and get the best out of people, identify such opportunities - still too many divisions. Have a proper career planning mechanism, current approach hasn't quite worked for the whole, doesn't quite recognise how to get the best out of people."";i:2;s:0:"""";i:3;s:274:""Look at ground breaking management techniques.  Don't be afraid to take some risks in this area, where people and environment is concerned. Give some real deep thought to how do we get the best out of our diverse workforce to encourage people to give the best of themselves."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:127:""Ive approached HR via manager about supporting development of Skills, nothing came to fruition, very little flexibility from HR"";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","33.500"
"119","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:125:""Communication across departments - bringing departments together more so we all understand each other roles and challenges.  "";i:2;s:158:""Restructuring - build stability for a period of time that will give confidence for our clients - instead of a continuous stream of contacts looking after them"";i:3;s:423:""Simplifying our processes for our customers - make us easier to do business with so our customers do not want to engage with alternative awarding bodies.  We have a great reputation in the market and our customers like what we do, however they find our processes so difficult in some cases that they will choose an alternative body who are easier to work with who will put less strain on their already struggling resources."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:229:""I drive my own learning by ensuring my knowledge and skills are kept up to date at all times.  I do this my ensuring I have built credible relationships with my colleagues so that I can call on their help and support when needed."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","30.230"
"118","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:110:""process change happen quicker to make staff work life better smarter not harder, more well done's , feedback, "";i:2;s:88:""so much process with in a process, lots of people involved in one element of a process ,"";i:3;s:197:""have a training schedule for all new starters, better induction to new role and the business ,  personal development plans for staff progression, better product range for customers Varity and needs"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","32.114"
"117","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","40.850"
"116","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:57:""If I want to go on a course I am always able to to do so."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","39.515"
"115","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:81:""Not everybody reads the greenroom so maybe an email notification about the blogs "";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","35.970"
"114","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","54.627"
"113","a:2:{s:8:""comment4"";a:4:{i:0;s:132:""-L&amp;D &amp; Institute divide - customers need and should see us as one organisation, the current structure works against this IMO"";i:1;s:62:""-Being open and engaging with end users
-Testing and learning"";i:2;s:26:""-What we have always done!"";i:3;s:26:""Making IT good for society"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","46.669"
"112","a:2:{s:8:""comment4"";a:4:{i:0;s:66:""Sorry cannot think of anything for these boxes as currently happy."";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:170:""I feel that if I asked my manager for training in a particular area relating to my work that I would be taken seriously and I would be offered a relevant training course."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","51.147"
"111","a:2:{s:8:""comment4"";a:4:{i:0;s:52:""encouraging the divide between L&amp;D and Institute"";i:1;s:37:""encouraging the investment in people "";i:2;s:62:""Throwing money at areas of the business that aren't achieving "";i:3;s:66:""Encouraging the ideas and investment in developing existing staff "";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","49.247"
"110","a:2:{s:8:""comment4"";a:4:{i:0;s:218:""Relying on a few key individuals to gt everything done. It can eave them stressed and those around them demotivated. Spread the burden a bit, people may surprise you by being every bit as capable given the opportunity!"";i:1;s:149:""Cross functional teams. They can achieve so much so quickly and are great for breaking down silos, increasing skills and enhancing role satisfaction."";i:2;s:188:""Top down decision making. Place more in the hands of the business units. Given the right support they can help shoulder some of the burden currently concentrated in the few members of SET."";i:3;s:438:""When you have a tough job that needs doing fast (i.e. Apprenticeships) don't be afraid to put together a cross functional team and isolate it from BAU. I genuinely believe that it can accomplish a lot, to a high quality in a short space of time if not being continuously dragged into the day job. Teams are robust and team leaders capable, they won't fall over just because a manager and/or a few individuals aren't there for a few weeks."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:206:""I have been in the same role for a number of years now so, though one can always improve, the opportunities to develop in role are limited. The business works well with me to develop me in other ways though"";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","42.299"
"109","a:2:{s:8:""comment4"";a:4:{i:0;s:33:""Pretending everything is great.
"";i:1;s:121:""Communication between departments.
General info on the company and what is happening outside of my immediate department."";i:2;s:114:""Cutting commissions annually.
Promising rewards, and then withdrawing at the last minute - not good for morale.
"";i:3;s:182:""Sharing good practices.
Involving relevant people/dept before making decision on process changes.
More communication with senior management, not just with favourites employees.

"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:148:""Unable to complete the qualifications we offer.  Should have training plans in place - not Miller Hyman - can't see the benefit of this to my role. "";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","45.160"
"108","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:57:""more flexible working hours and part time opportunities
"";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","48.938"
"107","a:2:{s:8:""comment4"";a:4:{i:0;s:90:""Changing processes without testing internally first - don't want customers to be affected "";i:1;s:28:""Communicating with all staff"";i:2;s:39:""The amount of systems that are in place"";i:3;s:25:""sharing good experiences "";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","39.649"
"106","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:144:""having regular 1 to 1 not just when we have a problem more structure to them  
Line Manager paying more attention and involvement with the Team"";i:2;s:152:""Having so many meetings and providing admin support for outside companies even if we do get paid as this is detrimental to supporting department staff  "";i:3;s:114:""Return to regular performance reviews
Line Directors giving feedback not just when we have an all staff meeting  "";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:119:""Not having regular meetings or appraisals I have no work objectives set so no opportunities to raise training requests "";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","14.524"
"105","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","56.360"
"104","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:102:""Engaging with students, in education (primary, right through to HE) and those seeking apprenticeships."";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","51.678"
"103","a:2:{s:8:""comment4"";a:4:{i:0;s:74:""Working in silo's
Creating new products and purchase third party software"";i:1;s:51:""Working as one
Process and procedure documentation"";i:2;s:45:""Purchasing products that don't suit our needs"";i:3;s:114:""Having a consistent brand
Being more of a trend setter
Leading the way rather than constantly trying to catch up"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:54:""Because I have taken advantage of these opportunities "";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","54.751"
"102","a:2:{s:8:""comment4"";a:4:{i:0;s:111:""Creating too many processes that slow us down and are in-effective - create frameworks and provide empowerment."";i:1;s:109:""Provide the tools and support that are being asked for and trust those doing the job they have the expertise."";i:2;s:74:""Creating duplication through internal systems, aim to stop multiple entry."";i:3;s:86:""Know more about our customers, create personas and to embed this within the business. "";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:304:""If I have asked for support and training this is provided, for example I am attending some pre-conference and conference sessions on BA and been able to set-up forums to discuss product development that also helps to build my knowledge. Could do with more sales force training and this is being arranged."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","51.860"
"101","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","42.953"
"100","a:2:{s:8:""comment4"";a:4:{i:0;s:103:""Being resistant to change. Insisting on using old technologies because that's what we have always used."";i:1;s:83:""Being more agile in our approach and keeping technology as the core of what we do. "";i:2;s:11:""Paper exams"";i:3;s:13:""Online exams "";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:191:""I have various team members who offer guidance and training. We strive to use new technologies and best practise as much as possible which allows me to use new tools and gain new experiences."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","65.226"
"99","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","42.874"
"98","a:2:{s:8:""comment4"";a:4:{i:0;s:66:""Introducing New systems &amp; processes that create more work.

"";i:1;s:195:""Directors should have more interaction with their staff members.  Mine will pass me in the corridor without even acknowledging me.  I don't expect team meetings just a good morning would suffice."";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:56:""If I ask for additional training it is always considered"";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","18.026"
"97","a:2:{s:8:""comment4"";a:4:{i:0;s:61:""Offering products that people are not interested in offering."";i:1;s:98:""Recognise our customers' diverse needs and develop solutions to their current and future problems."";i:2;s:31:""Meetings with no clear outcomes"";i:3;s:60:""Develop product focused user groups from across the company."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:79:""I have not explored training opportunities so not sure what is available to me."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","41.241"
"96","a:2:{s:8:""comment4"";a:4:{i:0;s:59:""stop use our insight colour as an excuse for our behaviour."";i:1;s:31:""provide evidence for decisions."";i:2;s:117:""using 121 meetings as a formal meeting that checks progress on work activities. How about just having a conversation?"";i:3;s:120:""really cement and fix what we have.
ring fence change projects to test assumptions first. Then ring fence the resource."";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:136:""CPD ?? there is zero time provided within the standard work week. I carry this out in my own time, therefore cannot be attributed to BCS"";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","15.123"
"95","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:51:""Improve communication especially for remote workers"";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","32.219"
"93","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","0.000"
"92","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:11:""Communicate"";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","36.824"
"91","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","64.391"
"90","a:2:{s:8:""comment4"";a:4:{i:0;s:3:""N/A"";i:1;s:60:""What you already do of being a very inclusive place to work."";i:2;s:3:""N/A"";i:3;s:3:""N/A"";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","47.990"
"89","a:2:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:149:""New to BCS (less than 6 months) I have already been given the opportunity to attend seminars and training sessions that will benefit me in my career."";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","42.104"
"88","a:2:{s:8:""comment4"";a:4:{i:0;s:70:""Finding workarounds in the systems rather than just getting them fixed"";i:1;s:78:""Better communication between departments so that everyone can help each other "";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:0:"""";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","45.311"
"87","a:2:{s:8:""comment4"";a:4:{i:0;s:30:""Internal arguing between teams"";i:1;s:16:""Working together"";i:2;s:0:"""";i:3;s:0:"""";}s:6:""others"";a:9:{i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";i:4;s:0:"""";i:5;s:0:"""";i:6;s:131:""I have recently been on training courses and conference to help me with my role.  My manager has never refused my training requests"";i:7;s:0:"""";i:8;s:0:"""";i:9;s:0:"""";}}","57.366"
